key,source_split,trial_split,filename,disease,IC,Blur,LC,quality_class,group_id,group_size,label_is_empty,qa_flags,image_path,label_path,image_sha256,label_sha256,pixel_sha256,image_mode,label_mode,height,width,foreground_pixels,prior_trial_split,fov_path,fov_sha256
train/246_D.png,train,train,246_D.png,D,1,1,1,good,pixel_a712a9e4409dd51ad2d5c8d9e7e14ec83183016300a498c4274a6f9a1df0b635,1,0,,data_checks/fives_download_2026-09-04/datasets/FIVES/train/Original/246_D.png,data_checks/fives_download_2026-09-04/datasets/FIVES/train/Ground truth/246_D.png,2a63a6a2792dc4a6248eda4b7a925f0654ae54f752382bbff2a5dc5f42a53c9f,e04eb5098eae283763b35f1f8dd043500757f60b6e44866257e94da3f983fdbe,a712a9e4409dd51ad2d5c8d9e7e14ec83183016300a498c4274a6f9a1df0b635,RGB,RGB,2048,2048,326606,deferred,releases/development_v1/fov/246_D.png,15c3e95f6a00d6b637bf51ec1a1e94e2886cbfa69e2229a572a2803a85484920
train/247_D.png,train,train,247_D.png,D,1,0,1,poor,pixel_cede5a020bcf3efd3c73db3d3c6f488af3584da27d5b016bde018ea8be2d7cb3,1,0,,data_checks/fives_download_2026-09-04/datasets/FIVES/train/Original/247_D.png,data_checks/fives_download_2026-09-04/datasets/FIVES/train/Ground truth/247_D.png,e7ffed7254a9cc5fde3c0b0f14a1ac3519f313616553ec5a9f3f95ceb257e0eb,1b60e4d1f69f62b8f7ea7ed5d9cea56becc791a9273a70bb3847a3f908500d5c,cede5a020bcf3efd3c73db3d3c6f488af3584da27d5b016bde018ea8be2d7cb3,RGB,RGB,2048,2048,164899,deferred,releases/development_v1/fov/247_D.png,33c92f0a8017aeedb3c311e8952e6a18baaefce38b2cd296d75183c99979c301
train/249_D.png,train,train,249_D.png,D,1,1,1,good,pixel_30ed95d0d346f870511956d919fbaacb1cb433c5d7de00fee3caf2c143d7e211,1,0,,data_checks/fives_download_2026-09-04/datasets/FIVES/train/Original/249_D.png,data_checks/fives_download_2026-09-04/datasets/FIVES/train/Ground truth/249_D.png,2daf2038a2a7f3bac1968a9a6103071666b94bd770191b42700839dbf87f0f16,ec157dd5eed02ca57f05494efba16a844fca9789e2c97b61021bbeafe8e9b181,30ed95d0d346f870511956d919fbaacb1cb433c5d7de00fee3caf2c143d7e211,RGB,RGB,2048,2048,251142,deferred,releases/development_v1/fov/249_D.png,a23e8468beee41a5302d792703b217d1cb4e794a370c3d96c3b5b19c163897b8
train/24_A.png,train,train,24_A.png,A,1,1,1,good,pixel_ad1dc22f0718b04126c6cf7d90ed007f08139170c16c9efe4311140afc606b97,1,0,,data_checks/fives_download_2026-09-04/datasets/FIVES/train/Original/24_A.png,data_checks/fives_download_2026-09-04/datasets/FIVES/train/Ground truth/24_A.png,f8195e1663d5701cb4ec1b1ce946d5415c277fd7362990f89034fec02b8bfb02,45ac47254e12dab78d917008cb4347e9e391c9ae472fd7c49606cf0bb5d95cc7,ad1dc22f0718b04126c6cf7d90ed007f08139170c16c9efe4311140afc606b97,RGB,RGB,2048,2048,384690,deferred,releases/development_v1/fov/24_A.png,2561eddea82c62d72d1b6029adee4a4111400a0fef4690aa8f0d231b87cac0b6
train/250_D.png,train,train,250_D.png,D,1,0,1,poor,pixel_54404cd419f44317fba464b20e03425d9e97dafbc503e4db2c47e25f4c1e66f3,1,0,,data_checks/fives_download_2026-09-04/datasets/FIVES/train/Original/250_D.png,data_checks/fives_download_2026-09-04/datasets/FIVES/train/Ground truth/250_D.png,d5cac60e60bacc84615383c8edaef23d56d66d3305c2dabe2e4b3421228f96cb,cefae6d2b9f9bbe8cc0c972ef92ec3a9d116814f4123854501dc46297151ac32,54404cd419f44317fba464b20e03425d9e97dafbc503e4db2c47e25f4c1e66f3,RGB,RGB,2048,2048,254683,deferred,releases/development_v1/fov/250_D.png,99c157c66a34da0acb44356232513134811c540393f47875468807833341e614
train/251_D.png,train,train,251_D.png,D,1,1,1,good,pixel_5b247e585643b914c6382b2fc7cdb3f13a8d669d7d4a421b0ac69bd6842e03e7,1,0,,data_checks/fives_download_2026-09-04/datasets/FIVES/train/Original/251_D.png,data_checks/fives_download_2026-09-04/datasets/FIVES/train/Ground truth/251_D.png,dfc2ff2e535d961a4fe8744ee0118ec726c8fb8748349820a28b0f095742f88f,04b442f1ad7b72b56c92a0a6b5c1c2d75486ec1a7c145925064cfc523574a0ab,5b247e585643b914c6382b2fc7cdb3f13a8d669d7d4a421b0ac69bd6842e03e7,RGB,RGB,2048,2048,272271,deferred,releases/development_v1/fov/251_D.png,1e4939f0693ded6663d84d57dc3d492ed43b88f7ef1225516098b7d37b38ac5d
train/252_D.png,train,train,252_D.png,D,1,0,1,poor,pixel_769e80248e450c74b4d09665d5b452735d4714359bdf7765f27a7965de1de033,1,0,,data_checks/fives_download_2026-09-04/datasets/FIVES/train/Original/252_D.png,data_checks/fives_download_2026-09-04/datasets/FIVES/train/Ground truth/252_D.png,869fc49ab281a0f6f2946d1080ed35d4e354bb0a72717b063080d3e15f871e3f,098568a387f95a15604668949bdcab60858ab426e1c348994cdf2111a7c0bbde,769e80248e450c74b4d09665d5b452735d4714359bdf7765f27a7965de1de033,RGB,RGB,2048,2048,228000,deferred,releases/development_v1/fov/252_D.png,f39524de2c89e4ae9ff368129c2aad9174de3d8a3bfc6ce54519292c17576abd
train/253_D.png,train,train,253_D.png,D,1,1,1,good,pixel_2a647dd6af23717718c4523b5e1a79aaac597897f06f5e020a656c1af9abcaa9,1,0,,data_checks/fives_download_2026-09-04/datasets/FIVES/train/Original/253_D.png,data_checks/fives_download_2026-09-04/datasets/FIVES/train/Ground truth/253_D.png,9ccc3eaf0a1440c9f32aec824ba60d39239090b0eb4a6f6ce705be74df46b986,9a5becf1ffd575edaac88a2294b0e3a70898d9e68dd1af42bbc758247ec4d211,2a647dd6af23717718c4523b5e1a79aaac597897f06f5e020a656c1af9abcaa9,RGB,RGB,2048,2048,226439,deferred,releases/development_v1/fov/253_D.png,30a797094e83936c343d3de15d1bc94720bbce1365b87d3364809e039cd3e2f8
train/254_D.png,train,train,254_D.png,D,1,1,1,good,pixel_64de99a9cc99e6881030cc2ea6faebf553bba17bca9a2aa895c08866b4ff79c4,1,0,,data_checks/fives_download_2026-09-04/datasets/FIVES/train/Original/254_D.png,data_checks/fives_download_2026-09-04/datasets/FIVES/train/Ground truth/254_D.png,a4565120784b05fc32e8ac14961531bb091a5a285664605ed0f7dfd625333ec5,e3b622593d7b32e0f4eddbb41034aa7501566fc415b3c30f6fae63ed36680505,64de99a9cc99e6881030cc2ea6faebf553bba17bca9a2aa895c08866b4ff79c4,RGB,RGB,2048,2048,365438,deferred,releases/development_v1/fov/254_D.png,89f353041cc43b591198aac93199c2cdfd7899f088b86faa4e8f50bb6ca52c83
train/255_D.png,train,train,255_D.png,D,1,1,1,good,pixel_6634dab2c0ff8a6fa389d120cc78b8f72e94c843fa853b4956374505e5752934,1,0,,data_checks/fives_download_2026-09-04/datasets/FIVES/train/Original/255_D.png,data_checks/fives_download_2026-09-04/datasets/FIVES/train/Ground truth/255_D.png,6ac55940917bd5912e63fe198e73c6295864b4278647fd08c588ea25e85295fc,a35f00fd328117a33640ace2644b943757d7cc8b4a7e859a6e21360a25df4e44,6634dab2c0ff8a6fa389d120cc78b8f72e94c843fa853b4956374505e5752934,RGB,RGB,2048,2048,319772,deferred,releases/development_v1/fov/255_D.png,bb54e102070e0f1c196b2467d51811ca3e3d340c18af20545c1d26bca5aab500
train/257_D.png,train,train,257_D.png,D,1,1,1,good,pixel_0c4e0f64cfd176cd0959b9a240a7f79dd875df030018fdbcf9fa9bfa3f960b3a,1,0,,data_checks/fives_download_2026-09-04/datasets/FIVES/train/Original/257_D.png,data_checks/fives_download_2026-09-04/datasets/FIVES/train/Ground truth/257_D.png,4117eb33cfac99de4dd7a094f8025bb86663fcfae1968e21b4f4bacf8736704c,e1002778733275cde5cd163af2f3d7ceedc6081d270d9715f75c85ff5f30e52e,0c4e0f64cfd176cd0959b9a240a7f79dd875df030018fdbcf9fa9bfa3f960b3a,RGB,RGB,2048,2048,322656,deferred,releases/development_v1/fov/257_D.png,4a4e6398440728bb5790d45ccaa3209cacd1b4498a66df9fe957985283de137b
train/258_D.png,train,train,258_D.png,D,1,1,1,good,pixel_9482c6409b9e3da0c05d1385e8349cb15248e0b02fe53565ebefaf25f6047107,1,0,,data_checks/fives_download_2026-09-04/datasets/FIVES/train/Original/258_D.png,data_checks/fives_download_2026-09-04/datasets/FIVES/train/Ground truth/258_D.png,c26bff4d66a138b33ffce86b2efed472f511e964c0592b214927c65e23246e10,456cc35b90e9061561440c659f242ae172472e81963f00b341d8b15a717f1e31,9482c6409b9e3da0c05d1385e8349cb15248e0b02fe53565ebefaf25f6047107,RGB,RGB,2048,2048,279981,deferred,releases/development_v1/fov/258_D.png,1814cf023da3e39d27d3dc30d0c4d0a576263cb0a510860932bc85854aba3d66
train/259_D.png,train,train,259_D.png,D,1,1,1,good,pixel_06b2884703a2e6976f74cc48706830e04c44431928c6568698a9d365e61e33ba,1,0,,data_checks/fives_download_2026-09-04/datasets/FIVES/train/Original/259_D.png,data_checks/fives_download_2026-09-04/datasets/FIVES/train/Ground truth/259_D.png,599d2752dc00fdb58fcbb1510cdaabefe13e5dbfeba85b5022ae7e2c6c0731f8,512d839ebf2319ddbdc5f8615e924522881a80f8634bfe530fc837db51cb907a,06b2884703a2e6976f74cc48706830e04c44431928c6568698a9d365e61e33ba,RGB,RGB,2048,2048,306532,smoke_train,releases/development_v1/fov/259_D.png,1e4939f0693ded6663d84d57dc3d492ed43b88f7ef1225516098b7d37b38ac5d
train/25_A.png,train,train,25_A.png,A,1,1,1,good,pixel_4d2cd19fcfa83b1f32ce3c1bea0615b360ed4e5672a133f474681f014419a9f6,1,0,,data_checks/fives_download_2026-09-04/datasets/FIVES/train/Original/25_A.png,data_checks/fives_download_2026-09-04/datasets/FIVES/train/Ground truth/25_A.png,68f79788b37c5914815a3cbb767ba699731677969ef74b8b6f964304a5606bee,c3c57d525b1fc2a7fd4ebaba289ea4b79e0caf00a37c312e21d5abbc006269e7,4d2cd19fcfa83b1f32ce3c1bea0615b360ed4e5672a133f474681f014419a9f6,RGB,RGB,2048,2048,374254,deferred,releases/development_v1/fov/25_A.png,08a916ae60b2eb0e7fafbcb63c76f3df10f679ce3994f9a18e9e817d83db7b9f
train/260_D.png,train,train,260_D.png,D,0,1,1,poor,pixel_3128ff7f232bdcfdd920a4f3f8395b7b53cdaadc22043121cbd54e1067bb74c4,1,0,,data_checks/fives_download_2026-09-04/datasets/FIVES/train/Original/260_D.png,data_checks/fives_download_2026-09-04/datasets/FIVES/train/Ground truth/260_D.png,50727ff4145675818ba1dfee6547bd1209e9d8bceba4b0ba97338987b4d1c5e5,82299e56dbadf7d401167d6059ec9f645cda624ceeddd42389016b38d7e8b543,3128ff7f232bdcfdd920a4f3f8395b7b53cdaadc22043121cbd54e1067bb74c4,RGB,RGB,2048,2048,278619,smoke_train,releases/development_v1/fov/260_D.png,47755715fb8b11158d0569cdecf5c40d03e5f2f4b83218d1eedae214efdabe0c
train/261_D.png,train,train,261_D.png,D,1,1,1,good,pixel_f83fe9ac0ba64a05f1fdd1009d93dacc37841e7a34a1aacf123e5bc6d0cff7c0,1,0,opaque_rgba_label,data_checks/fives_download_2026-09-04/datasets/FIVES/train/Original/261_D.png,data_checks/fives_download_2026-09-04/datasets/FIVES/train/Ground truth/261_D.png,9e7cab23c32189cafb6c175ec1ac10e5b1904a2df61ec9a6f85da81146fc8a35,d6dba52daddb4f0ea2a7f380c04fc984eceb02d772340ca58d5f0d6e111483f4,f83fe9ac0ba64a05f1fdd1009d93dacc37841e7a34a1aacf123e5bc6d0cff7c0,RGB,RGBA,2048,2048,267991,deferred,releases/development_v1/fov/261_D.png,0219a5f0c0bdc6148cbc1ac8e8144bdc9984c48f04ec44ed2cfd8a66bf322d26
train/263_D.png,train,train,263_D.png,D,1,1,1,good,pixel_b79d729bb59d8513a03a78d25070ad22f857e57a1b7306bde2403146dc43e25d,1,0,,data_checks/fives_download_2026-09-04/datasets/FIVES/train/Original/263_D.png,data_checks/fives_download_2026-09-04/datasets/FIVES/train/Ground truth/263_D.png,65f64be3b692ae0e303f26ba1462e1ae5bb3cc46420ba6541330b0c0f5601c4c,4f206bfcf0632bf19da8b2b58206645cc853c8d18ea9c7e09120b12c7ba8c757,b79d729bb59d8513a03a78d25070ad22f857e57a1b7306bde2403146dc43e25d,RGB,RGB,2048,2048,386393,deferred,releases/development_v1/fov/263_D.png,0418bf95d7ebe6893fa63026a6e49b738fb68de42b42c37eacc19a8687519a19
train/264_D.png,train,train,264_D.png,D,1,1,1,good,pixel_269b9f14d7e395f5be7a694205fdebadb782fe43bef448b2bf60fbad0bd12eda,1,0,,data_checks/fives_download_2026-09-04/datasets/FIVES/train/Original/264_D.png,data_checks/fives_download_2026-09-04/datasets/FIVES/train/Ground truth/264_D.png,b24344b4eaa821efbfe8dea6bfdae990c780cb75564762a6f39f1c3f95712ff4,fe621872bcc29d043b4735213cad3d0d0aa73417e92996cf7077c5735b2a98df,269b9f14d7e395f5be7a694205fdebadb782fe43bef448b2bf60fbad0bd12eda,RGB,RGB,2048,2048,363561,deferred,releases/development_v1/fov/264_D.png,d32226d3374325ec98512c209e0e77398c2368e0f1ea1d995fb4b3396294d1f9
train/265_D.png,train,train,265_D.png,D,1,1,1,good,pixel_c38089b28fcac567ee4b93db0f9239a83c8d671a4828f5bbced70a29f0a749b8,1,0,,data_checks/fives_download_2026-09-04/datasets/FIVES/train/Original/265_D.png,data_checks/fives_download_2026-09-04/datasets/FIVES/train/Ground truth/265_D.png,beb0bda7bcc7509e494351faa6b17e6f013110ac19f2f731e457b42a7b61d1f2,48d9520a61d03a4ddc3f261ead738e48e441e3ccf3838dda7101532bffa33a7d,c38089b28fcac567ee4b93db0f9239a83c8d671a4828f5bbced70a29f0a749b8,RGB,RGB,2048,2048,359314,deferred,releases/development_v1/fov/265_D.png,2871bdcfd3b5f4f95226e1a1c72e7d778a9c573f02e0226816ab2aeb47962451
train/267_D.png,train,train,267_D.png,D,1,0,1,poor,pixel_f8734574d503adec19e255d02038e75d22bd496d6aa686f231665f4b750b7026,1,0,,data_checks/fives_download_2026-09-04/datasets/FIVES/train/Original/267_D.png,data_checks/fives_download_2026-09-04/datasets/FIVES/train/Ground truth/267_D.png,31d88ee2e7047f1368a971391526610b89f76e494d3ff365c8546bdbe1b87a53,282fe9b5fca9ee28734848250ea9e3d9aa6d3260ef021017749bbc2bd22caf62,f8734574d503adec19e255d02038e75d22bd496d6aa686f231665f4b750b7026,RGB,RGB,2048,2048,199777,deferred,releases/development_v1/fov/267_D.png,4b47fc4b126dc16de858b4f209e92b8193f88bbd4311cabf3a1b89719851e71b
train/268_D.png,train,train,268_D.png,D,0,1,1,poor,pixel_9dc1a0ba6533c662fd01994c6a7d327a28c4fa304fa70d5bfea27dd6b676ad26,1,0,,data_checks/fives_download_2026-09-04/datasets/FIVES/train/Original/268_D.png,data_checks/fives_download_2026-09-04/datasets/FIVES/train/Ground truth/268_D.png,0af7b9f338ae458f0952680cf196a84cef48a015e4d98f7b1ce2bea39133ba8b,381b0613294ba97a2e2da0f59a5678d94de187ae2c724523040cfce945b369ff,9dc1a0ba6533c662fd01994c6a7d327a28c4fa304fa70d5bfea27dd6b676ad26,RGB,RGB,2048,2048,311744,deferred,releases/development_v1/fov/268_D.png,7e110910c7a61ac45f8e2fb5c2e4aac1b92dd4eb5b6651e7f184ba0863ace1b8
train/26_A.png,train,train,26_A.png,A,1,1,1,good,pixel_edba64c1fcd7529e95432770b4069e592ea54d4161d581b9c6f8501cf28b5b25,1,0,,data_checks/fives_download_2026-09-04/datasets/FIVES/train/Original/26_A.png,data_checks/fives_download_2026-09-04/datasets/FIVES/train/Ground truth/26_A.png,12197254aacda3130e25bd87fbc70e6c30392648911f07df898635133f3f428f,422f4241724a382242ec14c1fedda8b4053a7b313c1369631523b469abafd0fd,edba64c1fcd7529e95432770b4069e592ea54d4161d581b9c6f8501cf28b5b25,RGB,RGB,2048,2048,333987,deferred,releases/development_v1/fov/26_A.png,68071dd80207a016db11b0c45cf3f187ee6163476645ac87d498c25960cd34e8
train/270_D.png,train,train,270_D.png,D,1,0,1,poor,pixel_9c85cbb0771a894a177647c263e3e4de1e7a9e0801c8a0b4ea601653c473eb17,1,0,,data_checks/fives_download_2026-09-04/datasets/FIVES/train/Original/270_D.png,data_checks/fives_download_2026-09-04/datasets/FIVES/train/Ground truth/270_D.png,0c179eb4aaccc0dad5e53ddcaa203eba8175a4239e948725c3fbc56d1094cadf,97da184b12d71544264857e0bbb625b6ec3971138338cd517c0256f2e1fbe18f,9c85cbb0771a894a177647c263e3e4de1e7a9e0801c8a0b4ea601653c473eb17,RGB,RGB,2048,2048,103399,deferred,releases/development_v1/fov/270_D.png,e0cb48ed05db0b8a42013b89cd008306f02acb4f7e19401410d517660d3d7d84
train/272_D.png,train,train,272_D.png,D,1,1,1,good,pixel_dd3ded8ca6e30282e3c6dcb3825bf43fb2cb3bb8055c85a5e31599bc8cf9e53e,1,0,,data_checks/fives_download_2026-09-04/datasets/FIVES/train/Original/272_D.png,data_checks/fives_download_2026-09-04/datasets/FIVES/train/Ground truth/272_D.png,ae4edef0660cb847325072b02c298488f7c8c518f8c7e83296f940c9833915b9,8f351ee171b524c014f56ec7fa7629c587872e1537df0ec7edf17cffac82b377,dd3ded8ca6e30282e3c6dcb3825bf43fb2cb3bb8055c85a5e31599bc8cf9e53e,RGB,RGB,2048,2048,210116,deferred,releases/development_v1/fov/272_D.png,763d6468674065bfaf336a9bd67de5eb6559826bb9f169b84a52042128ddf152
train/273_D.png,train,train,273_D.png,D,1,1,1,good,pixel_cd2c10ce5318cfe33725dfbbb6bcde64a30b7c80750e56a5facd35d88180717f,1,0,,data_checks/fives_download_2026-09-04/datasets/FIVES/train/Original/273_D.png,data_checks/fives_download_2026-09-04/datasets/FIVES/train/Ground truth/273_D.png,1dcd4aa67e2490d82e5b32309e0dfaa35b2832f262ee9147d97ec1b41dd89dc5,ff0779ce293612ece1a877bbe55f5c66fe3c996cef345c577a23790c704364be,cd2c10ce5318cfe33725dfbbb6bcde64a30b7c80750e56a5facd35d88180717f,RGB,RGB,2048,2048,376046,deferred,releases/development_v1/fov/273_D.png,a683c2a79173123261451a537f468e5590053236720ad7b2dca2ad00a98e07bd
train/275_D.png,train,train,275_D.png,D,1,1,1,good,pixel_336d77aa00b2a7ec78919ac3cb6d4bd84722b5d6fd69515eeb072f897ae35e97,1,0,,data_checks/fives_download_2026-09-04/datasets/FIVES/train/Original/275_D.png,data_checks/fives_download_2026-09-04/datasets/FIVES/train/Ground truth/275_D.png,e34abaadaa24a0d0ea29659ad775f65816f4c848c436a0de40e4dd479e1f1975,3fab4758f779622c1ae2fab359a1a1f880370e21c52b3707b2197850c2bd9bd4,336d77aa00b2a7ec78919ac3cb6d4bd84722b5d6fd69515eeb072f897ae35e97,RGB,RGB,2048,2048,258723,deferred,releases/development_v1/fov/275_D.png,08a916ae60b2eb0e7fafbcb63c76f3df10f679ce3994f9a18e9e817d83db7b9f
train/278_D.png,train,train,278_D.png,D,1,0,1,poor,pixel_9418349c4d560ef58f82bd93cda3f078736e8727941a3e8e69c4af6e81817433,1,0,,data_checks/fives_download_2026-09-04/datasets/FIVES/train/Original/278_D.png,data_checks/fives_download_2026-09-04/datasets/FIVES/train/Ground truth/278_D.png,bf7aa12e9e3942a306a690984194485a6641d2042e26e5aa12722b0e710ce98d,2a2ea4b076a76906f8af51ec16f5039537ac92639f18cc72dd58493c40f340e8,9418349c4d560ef58f82bd93cda3f078736e8727941a3e8e69c4af6e81817433,RGB,RGB,2048,2048,197673,deferred,releases/development_v1/fov/278_D.png,0023db986be477622686dcef86c11ec3084aa7c5b3910f23cb0528178491919b
train/279_D.png,train,train,279_D.png,D,1,1,1,good,pixel_95af19ea03c90b324cb619729a5f0d9925bc1f61e22aaf73736e458ebfed0732,1,0,,data_checks/fives_download_2026-09-04/datasets/FIVES/train/Original/279_D.png,data_checks/fives_download_2026-09-04/datasets/FIVES/train/Ground truth/279_D.png,29c96d1d6e16085908845005cf82e16d9f961415633091822896750bbfc94a0f,4137af039b07d0373ff571a16531ef652329576ca78699f64b73847fc7b37eb9,95af19ea03c90b324cb619729a5f0d9925bc1f61e22aaf73736e458ebfed0732,RGB,RGB,2048,2048,337346,deferred,releases/development_v1/fov/279_D.png,699cdbb81ebb257180a99b2707db2d5b016d70b70182d353519f437b1e9614f7
train/27_A.png,train,train,27_A.png,A,1,1,1,good,pixel_cd3d7aa69560a20b56a36450771116dc92ec24e00c4de862f74fb0c63dcb5e84,1,0,,data_checks/fives_download_2026-09-04/datasets/FIVES/train/Original/27_A.png,data_checks/fives_download_2026-09-04/datasets/FIVES/train/Ground truth/27_A.png,b5188bd9d56f06b928354581fff386d0ad8b6dc2d14e4b9c9e8f60a727663383,c094f4b9ca30a280d777cb363f473a889b3c1d9a46e98d4f750c951dd0299c35,cd3d7aa69560a20b56a36450771116dc92ec24e00c4de862f74fb0c63dcb5e84,RGB,RGB,2048,2048,254623,deferred,releases/development_v1/fov/27_A.png,e0957d5082c05b28f2e9ac2b26ebbcca219caacb4f17522dec04aee40c0c640b
train/280_D.png,train,train,280_D.png,D,0,0,1,poor,pixel_e2a3e63ff1d1e33c9fd7b514295521b91e6d71d64d9dd54fb4a115380173fc90,1,0,,data_checks/fives_download_2026-09-04/datasets/FIVES/train/Original/280_D.png,data_checks/fives_download_2026-09-04/datasets/FIVES/train/Ground truth/280_D.png,e8705c1e90ecaf0a5d261f4da26da73a2dbe744db68b2b4218f064352e2ac9e4,9439e30cf063d0dbd0d71ea9b399f3847025965e2571aa6159fecd47d92e5feb,e2a3e63ff1d1e33c9fd7b514295521b91e6d71d64d9dd54fb4a115380173fc90,RGB,RGB,2048,2048,261365,deferred,releases/development_v1/fov/280_D.png,3529d1243e70556514bd8588ad7e45e27a397464a6f2c8749a7bb25e2ba1e7ec
train/281_D.png,train,train,281_D.png,D,0,0,1,poor,pixel_43b42b1b9e3609102899ad1bb67c4215a2506b56d1eaa250c500c936935a8a0c,1,0,,data_checks/fives_download_2026-09-04/datasets/FIVES/train/Original/281_D.png,data_checks/fives_download_2026-09-04/datasets/FIVES/train/Ground truth/281_D.png,6920a15aef001d3333a8875238831e2ab768ad0cade25285353873071f3d34ef,d317abee02974ad71f57f6f275d751ac8ed17e4ec193994a5a1822143a556590,43b42b1b9e3609102899ad1bb67c4215a2506b56d1eaa250c500c936935a8a0c,RGB,RGB,2048,2048,209044,deferred,releases/development_v1/fov/281_D.png,388c3c79727c65d4fa39c2caf448476b0402b753c0013be7a49356aae9c83519
train/282_D.png,train,train,282_D.png,D,1,1,1,good,pixel_59c165f017db74b2cba8e3e94ab3d02aac1c6e33c2c551256088b5fbe9b56a00,1,0,,data_checks/fives_download_2026-09-04/datasets/FIVES/train/Original/282_D.png,data_checks/fives_download_2026-09-04/datasets/FIVES/train/Ground truth/282_D.png,1b7526dc0a470e69d194cdab0306ae4148f52bfdcfd278b61b63d676ca046cb3,c492b06a9d8a3c17d49a4bb98312453aeea2defc6a6213690eb2ea2dc776cd8c,59c165f017db74b2cba8e3e94ab3d02aac1c6e33c2c551256088b5fbe9b56a00,RGB,RGB,2048,2048,316484,deferred,releases/development_v1/fov/282_D.png,a89fd3ea1f8ba4dfe3a82e857cb71b6b4c85c19eeb5e0c275d6bb6a4c5ff9cda
train/283_D.png,train,train,283_D.png,D,0,1,1,poor,pixel_f482bb86c5a6652089af0e5bf038a5e9463283d3dfed023cabd1dca288526c14,1,0,,data_checks/fives_download_2026-09-04/datasets/FIVES/train/Original/283_D.png,data_checks/fives_download_2026-09-04/datasets/FIVES/train/Ground truth/283_D.png,796aed203072a369e3a5bef755e44ee8c0244867f9d313b72af484b858bf5064,4c7091684416a800a77f90c87e8d91140f2fd8cb9fde33d49a620ff02a79a671,f482bb86c5a6652089af0e5bf038a5e9463283d3dfed023cabd1dca288526c14,RGB,RGB,2048,2048,211204,deferred,releases/development_v1/fov/283_D.png,ab6e6e326b0d1e5f9dd54e2f794e03bbd10c97157f431b7c609c82d407997ae2
train/284_D.png,train,train,284_D.png,D,0,0,1,poor,pixel_429625a6fb3ea0f87285455d0a721f03bab0982bbda5cb5581a7748b9bc9c78f,1,0,,data_checks/fives_download_2026-09-04/datasets/FIVES/train/Original/284_D.png,data_checks/fives_download_2026-09-04/datasets/FIVES/train/Ground truth/284_D.png,5dbd0c8727d5f42f3e56be08728e10a74fa2526a24233eb7a2248b00abcdddc8,49f82b52b77a06e84d6e55b9985b1c75765402254e31bb59ad97cbcc1a31f1bb,429625a6fb3ea0f87285455d0a721f03bab0982bbda5cb5581a7748b9bc9c78f,RGB,RGB,2048,2048,197617,smoke_train,releases/development_v1/fov/284_D.png,c88543635e4fe80857bdb80d1b78a95eaf546c18a76407b7bbcb8542e392b371
train/286_D.png,train,train,286_D.png,D,1,1,1,good,pixel_7e4943e01cbaf8bb8308217d03887173ae8d81c7f746402ec01c02e73c705eab,1,0,,data_checks/fives_download_2026-09-04/datasets/FIVES/train/Original/286_D.png,data_checks/fives_download_2026-09-04/datasets/FIVES/train/Ground truth/286_D.png,3e0f26db7b292ab3a88dd3fa6fc5addee63ff3468a32838157f149ad9cf37144,dbf8aa663cf2e37dd726d88ae6935caaf1e3e965c255492499c14a2b56185bfa,7e4943e01cbaf8bb8308217d03887173ae8d81c7f746402ec01c02e73c705eab,RGB,RGB,2048,2048,342393,deferred,releases/development_v1/fov/286_D.png,d1fe1ff9c504e46584360d6a68224f1a82d68ee62a76108ecce7b9062f92c1b1
train/287_D.png,train,train,287_D.png,D,1,0,1,poor,pixel_11df0d17225fa6ce5caa584214f012b5aff60f64fe6309da64aaccf0d25aea1a,1,0,,data_checks/fives_download_2026-09-04/datasets/FIVES/train/Original/287_D.png,data_checks/fives_download_2026-09-04/datasets/FIVES/train/Ground truth/287_D.png,54db83932fa0c45eb576fb1faa30559b0e3a82ec22cac2d90c19c603ebe3526a,4beac13b7b85570e982e1dbfec9c0cefef63757a1843db58c6c1f621fb0ffa56,11df0d17225fa6ce5caa584214f012b5aff60f64fe6309da64aaccf0d25aea1a,RGB,RGB,2048,2048,162045,deferred,releases/development_v1/fov/287_D.png,008442c6cdeab4b572a2e0c0d8416e06aa59084186200383fa7bbeb4f440b592
train/288_D.png,train,train,288_D.png,D,1,1,1,good,pixel_381fd4274d64ec33661619879f0971d7a1bc6f7735c55d467b26d95a2708c556,1,0,,data_checks/fives_download_2026-09-04/datasets/FIVES/train/Original/288_D.png,data_checks/fives_download_2026-09-04/datasets/FIVES/train/Ground truth/288_D.png,0dfbfe846c1ddd0f081a84543bd717503f90cff6ab541db7075897a6ba828795,e0fa2aecdff927d4f06a2650a15539af0db3c557c43fe25d644084fea261520d,381fd4274d64ec33661619879f0971d7a1bc6f7735c55d467b26d95a2708c556,RGB,RGB,2048,2048,366140,deferred,releases/development_v1/fov/288_D.png,da456419c81950d1db5c70312d30c96af4ea688faa6a5c3ce9cb11ffbadd7c8f
